Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01019964,1169.036237,1111.504414,1051.667321,979.7859747,947.0186021,939.6678179
E01019965,977.3042309,962.4821326,953.827506,933.4966095,929.0813702,929.3824053
E01019966,1107.826378,1014.091917,1053.959916,918.8161341,914.2487495,903.5161172
E01019967,932.4492885,972.1957814,935.7023343,929.0547351,924.6465582,876.5158216
E01019968,958.6716491,948.3791886,927.7658252,1082.56503,827.8469391,941.7458997
E01019969,1229.267615,1182.921044,1081.971657,1035.070822,1017.48277,1012.517891
E01019970,1435.137667,1231.227863,1282.030064,1223.022687,1131.129807,1111.18409
E01019971,1198.163235,1066.277666,1012.812522,918.0030655,898.5893302,878.1786341
E01019972,1191.557232,1138.59261,1176.403243,1221.390296,1213.302422,1206.996193
E01019973,1250.853054,1198.116594,1110.706977,999.0587076,988.9240011,940.2805823
E01019974,989.4879946,996.1253701,1029.132476,1042.06891,1030.977814,1019.675187
E01019975,1749.370175,1681.809345,1518.061839,1282.827429,1246.34587,1239.569025
E01019976,1060.515985,1015.272496,995.5434722,989.3793432,973.432878,972.8747843
E01019977,1371.137197,1262.764111,1087.604425,1075.278247,1051.822808,1037.409042
