Area,2005_LCI,2005_UCI,2006_LCI,2006_UCI,2007_LCI,2007_UCI,2008_LCI,2008_UCI,2009_LCI,2009_UCI,2010_LCI,2010_UCI,2011_LCI,2011_UCI,2012_LCI,2012_UCI,2013_LCI,2013_UCI,2014_LCI,2014_UCI,2015_LCI,2015_UCI,2016_LCI,2016_UCI,2017_LCI,2017_UCI
E01015111,0.004014838,0.006607399,0.004283819,0.006864615,0.003170866,0.005865494,0.004359165,0.006984613,0.007300777,0.009759968,0.006534706,0.009143512,0.00623129,0.008806213,0.003286089,0.006077574,0.004061575,0.00668387,0.004553676,0.007294275,0.002957774,0.005814433,0.004553676,0.007294275,,
E01015112,0.004278042,0.007900297,0.004697285,0.008272575,0.003214345,0.00685781,0.004686766,0.008254177,0.009144013,0.01244035,0.007152469,0.010592226,0.007174258,0.010478504,0.008465454,0.011527604,0.006482797,0.009928601,0.005513655,0.008820061,0.003582231,0.007035117,0.003582231,0.007035117,,
E01015113,0.004071665,0.007521531,0.005626914,0.008999798,0.006005732,0.009386554,0.003168844,0.006761238,0.006933664,0.010271271,0.006071927,0.009489134,0.00646113,0.009895715,0.006382909,0.009776974,0.004160876,0.00768529,0.003869606,0.00759607,0.003869606,0.00759607,0.005955271,0.009520562,,
E01015114,0.004824269,0.008180891,0.005803281,0.009072703,0.006211988,0.009517424,0.004961149,0.008411338,0.009107297,0.012303414,0.00680723,0.010085722,0.007120121,0.0104002,0.006313424,0.009671474,0.005657496,0.009048321,0.006024201,0.00962982,0.003914467,0.007683593,0.003914467,0.007683593,,
E01015115,0.007362128,0.011484666,0.008104897,0.012172769,0.004404685,0.008639185,0.005442419,0.009574294,0.010512278,0.014502373,0.009212957,0.013103075,0.01169803,0.015456347,0.010718574,0.014449005,0.008595954,0.01270471,0.008660578,0.01262374,0.006839602,0.01092065,0.006839602,0.01092065,,
E01015116,0.004032114,0.007108102,0.005469122,0.008554282,0.006720578,0.009700092,0.005112844,0.008183521,0.007640249,0.010776993,0.005865065,0.009168503,0.006778148,0.010043034,0.006933664,0.010271271,0.006622538,0.009814558,0.007474661,0.010912796,0.00383445,0.007527475,0.005901253,0.009434924,,
E01015117,0.004161813,0.007064295,0.003864587,0.006814459,0.003073546,0.006040925,0.005052772,0.00790766,0.008220749,0.011045198,0.009327623,0.012113075,0.007378838,0.010411917,0.006827681,0.009853249,0.004680354,0.007695358,0.005382508,0.008611863,0.005382508,0.008611863,0.003496902,0.006868459,,
E01015118,0.004966569,0.008420461,#,#,0.003046118,0.006500693,0.002429481,0.005858682,0.006694342,0.009783942,0.007341897,0.010360305,0.004996318,0.008211155,0.00658095,0.0096197,0.005884247,0.009019385,0.00535482,0.008567896,0.003478887,0.006833268,0.00535482,0.008567896,,
E01015119,0.002495061,0.005329507,0.004463849,0.007151291,0.003528983,0.006225771,0.004133756,0.006801954,0.007162842,0.009701574,0.006976787,0.009591942,0.005863962,0.008473504,0.005290264,0.007976329,0.005186439,0.007820902,0.005973822,0.008739436,0.003062395,0.006019114,0.003062395,0.006019114,,
E01015120,#,#,#,#,0.003852762,0.007119515,0.005371399,0.008594222,0.008652735,0.011779689,0.005181827,0.008513771,0.00718553,0.01036465,0.007656204,0.010799266,0.005507821,0.0088108,0.005496188,0.008792336,0.003570865,0.007012922,0.003570865,0.007012922,,
E01015121,0.005229362,0.008862626,0.005006287,0.00881274,0.005409821,0.009166063,0.005006287,0.00881274,0.00880547,0.01240111,0.005859348,0.009617616,0.007128199,0.010907276,0.005284386,0.009298458,0.005887597,0.009663595,0.006750888,0.010780356,0,0.004785495,0.004387514,0.008605739,,
E01015122,#,#,0.003825761,0.007510519,0.007104427,0.010521773,0.005199458,0.008812328,0.009341608,0.012705821,0.006432465,0.009852205,0.005764009,0.009217286,0.00771983,0.011001707,0.006939058,0.010438579,0.007221321,0.010546567,0.003704052,0.007272973,0.005700874,0.009117139,,
E01015123,0.005351954,0.009416409,0.006313761,0.010356755,0.006305611,0.010343507,#,#,0.00879075,0.012509755,0.00954983,0.013084444,0.007242253,0.01072387,0.007104427,0.010521773,0.00607052,0.009961225,0.005626914,0.008999798,0.003655925,0.007179017,0.007127805,0.010411314,,
E01015124,0.003932544,0.007266067,0.004855182,0.008232944,0.004850002,0.008224222,0.005271299,0.008659665,0.007711442,0.010989878,0.008614246,0.011817369,0.007333573,0.010708871,0.005496706,0.009027053,0.006903494,0.010227001,0.007630088,0.011137355,0.003914467,0.007683593,0.003914467,0.007683593,,
E01015125,0.003130539,0.006152393,0.004215844,0.007155448,0.00397091,0.00700084,0.005265261,0.008237765,0.008817543,0.011837663,0.008058965,0.011063812,0.007608538,0.010732719,0.007023559,0.010133241,0.005660178,0.00885075,0.005694636,0.009107244,0.003699993,0.00726505,0.005694636,0.009107244,,
E01015126,0.004590315,0.009000653,#,#,0.003930709,0.008376306,0.005733146,0.010081396,0.00848979,0.012744053,0.006417915,0.010858187,0.007620734,0.0121544,0.007165895,0.011740195,0.004731837,0.00927609,0.005238367,0.010260908,0.005238367,0.010260908,0.008057234,0.01284262,,
E01015127,0.0034364,0.006750264,0.002366702,0.005707926,0.004135698,0.007289591,0.004661046,0.007905974,0.007728835,0.010900648,0.006956465,0.010304726,0.006814583,0.010253087,0.00948692,0.012809777,0.008198343,0.011345375,0.008871044,0.012265241,0.005955271,0.009520562,0.005955271,0.009520562,,
E01015128,0.003635199,0.006719696,0.006008109,0.00891146,0.005649245,0.008661992,0.005220541,0.008354629,0.007730634,0.010799589,0.00730656,0.010418558,0.008224329,0.011380941,0.007163005,0.010332473,0.00466583,0.007914033,0.005688412,0.00909737,0.003695943,0.007257143,0.005688412,0.00909737,,
E01015129,0.005890071,0.008873367,0.00688817,0.00982751,0.006962502,0.009932566,0.005688029,0.008720992,0.010269057,0.013149499,0.009169851,0.012026457,0.008138322,0.011086969,0.009980184,0.012891479,0.006115259,0.00920976,0.006918742,0.010108821,0.005461583,0.008737405,0.008138343,0.011263248,,
E01015130,0.004805924,0.00752393,0.004553676,0.007294275,0.00552193,0.008195775,0.004409924,0.007253521,0.007735291,0.010468982,0.005815414,0.008627916,0.006661542,0.009408829,0.004710279,0.007543464,0.005602336,0.008443233,0.006163357,0.009014397,0.00486436,0.007788531,0.003159835,0.006209684,,
E01015131,0.003355169,0.007156602,0.005302554,0.008985716,0.005429203,0.009198644,0.003500457,0.007464719,0.007359125,0.011064083,0.005225017,0.009194799,0.005231547,0.009206203,0.004303631,0.00844232,0.002892841,0.006970354,0.004439432,0.008706863,0.004439432,0.008706863,0.004439432,0.008706863,,
E01015132,0.007219275,0.010855921,0.006923956,0.010597758,0.005655817,0.009286243,0.004895047,0.008618339,0.007692292,0.011227198,0.00833643,0.011870535,0.007490132,0.011087145,0.008230093,0.011720806,0.007394137,0.010946491,0.007810545,0.011397954,0.004007383,0.007864831,0.004007383,0.007864831,,
E01015133,0.006446765,0.009873912,0.00622282,0.009722894,0.006432465,0.009852205,0.0038085,0.007476836,0.006860734,0.010321869,0.008751365,0.012101713,0.005597487,0.009191238,0.007402762,0.01095913,0.002696312,0.006499074,0.004040955,0.007930301,0.004040955,0.007930301,0.006218538,0.009937741,,
E01015134,0.005122701,0.009016114,0.005528233,0.009365081,0.006965536,0.010660784,0.004719232,0.008709217,0.007543551,0.0111654,0.006017236,0.009618781,0.006301114,0.009844147,0.006899674,0.010379896,0.00722786,0.010868701,0.007440978,0.010864118,0.00587461,0.009392681,0.00587461,0.009392681,,
E01015135,0.006749067,0.009863189,0.005840194,0.009129942,0.007045215,0.010164186,0.003464609,0.006805374,0.010006547,0.012983103,0.008311262,0.011319962,0.008413425,0.011457549,0.00579108,0.009053783,0.008233106,0.011300257,0.008224329,0.011380941,0.005519503,0.008829342,0.005519503,0.008829342,,
E01015136,0.005776203,0.009482269,0.005722071,0.009394134,0.006571715,0.010263014,0.005887597,0.009663595,0.010673448,0.014121909,0.005636239,0.009254357,0.010149853,0.013364299,0.009012037,0.0123565,0.007236465,0.010881512,0.00748313,0.010925034,0.00383881,0.007535981,0.005907952,0.009445545,,
E01015137,0.004452448,0.007844222,0.004793747,0.008129493,0.003841073,0.007098041,0.004168649,0.007347313,0.00744152,0.01039973,0.008496121,0.011411016,0.007217397,0.010292656,0.007770356,0.010854503,0.004823632,0.007929311,0.005427411,0.008683156,0.005427411,0.008683156,0.003526116,0.006925524,,
E01015138,0.00579025,0.008876462,0.006300379,0.009341235,0.00509782,0.008159647,0.006234435,0.009387704,0.008534994,0.011539052,0.009020452,0.012106808,0.008226891,0.011485205,0.009733277,0.01297001,0.006183694,0.009311949,0.007746422,0.011305369,0.003974365,0.007800433,0.007746422,0.011305369,,
E01015139,0.005453746,0.008957053,0.008051321,0.01135055,0.00660717,0.009943858,0.006799337,0.010230363,0.011194115,0.014436299,0.010374189,0.013812256,0.013161951,0.016440259,0.011019614,0.01441706,0.008810798,0.012182928,0.009441294,0.013043684,0.004119844,0.008084119,0.006339733,0.010129684,,
E01015140,0.003496251,0.007455802,0.006145117,0.009821427,0.005435695,0.009209555,0.005603181,0.009491014,0.008364452,0.012197043,0.006563592,0.010484046,0.005485212,0.009648964,0.00705277,0.01125761,0.006201539,0.010174308,0.007229097,0.011536179,0.004698912,0.00921202,0.004698912,0.00921202,,
E01015141,0.00342942,0.006736625,0.004303645,0.00730354,0.004753297,0.007611895,0.003563574,0.006588011,0.007962023,0.010772604,0.005918459,0.008779562,0.006371453,0.009316119,0.007183653,0.010139159,0.003978459,0.00701407,0.003446924,0.006770825,0.003446924,0.006770825,0.003446924,0.006770825,,
E01015142,0.006588163,0.009764074,0.008233106,0.011300257,0.008292837,0.011381333,0.007246296,0.01045144,0.011438633,0.014567763,0.011976171,0.015030033,0.011258032,0.014397032,0.011445921,0.01463366,0.009476414,0.012711066,0.009523155,0.012693559,0.007158707,0.010456011,0.008420046,0.011648723,,
E01015143,0.005676005,0.009077687,0.00660717,0.009943858,0.007245085,0.010580931,0.006814583,0.010253087,0.013323041,0.016448047,0.010295676,0.013628939,0.011653457,0.015019508,0.010716842,0.014100218,0.011206736,0.014452334,0.011641478,0.015071627,0.006263439,0.010008861,0.007932491,0.011573983,,
E01015144,0.010131178,0.013142641,0.010607923,0.013577338,0.010690236,0.013628131,0.009815365,0.012738269,0.013385977,0.01621751,0.013823356,0.016670669,0.014592287,0.01733531,0.01378854,0.016478924,0.013914612,0.016715258,0.013340413,0.016037813,0.012025883,0.014795826,0.010533711,0.013381517,,
E01015145,0.012674134,0.015619486,0.01281246,0.015442758,0.011438396,0.014156734,0.012691201,0.015242834,0.014936558,0.017466766,0.01478366,0.017190821,0.015962847,0.01817483,0.014967922,0.017257666,0.016762247,0.019173437,0.014592884,0.01675679,0.011903643,0.014214842,0.01025434,0.012645724,,
E01015146,0.008405388,0.010833475,0.009980323,0.012518773,0.011091471,0.013566162,0.009139205,0.011674651,0.013267577,0.015651196,0.01384754,0.016159303,0.014060708,0.016348206,0.014739104,0.016892044,0.014589991,0.016897626,0.012711266,0.014774479,0.009994694,0.012188737,0.008887604,0.011130261,,
E01015147,0.009391785,0.013090927,0.008578251,0.012210873,0.007314843,0.01099818,0.007871005,0.01164484,0.010406827,0.01413448,0.009793185,0.013643035,0.010663524,0.014478133,0.011027352,0.014859092,0.01066428,0.014376862,0.011963761,0.015894777,0.007110582,0.01134896,0.004621731,0.009061806,,
E01015148,0.00544749,0.008520703,0.007247557,0.010228476,0.0066139,0.009667431,0.005649245,0.008661992,0.010756746,0.013612264,0.009193513,0.01218777,0.011649553,0.014493954,0.011793056,0.014513844,0.007811655,0.010815845,0.007403041,0.010255682,0.004966478,0.007950892,0.00629254,0.009201722,,
E01015149,0.010780118,0.013972459,0.011428888,0.014501532,0.011657825,0.014684746,0.010278395,0.013393954,0.012787706,0.015841356,0.012477835,0.015507429,0.01511684,0.018003832,0.01373864,0.016636923,0.012133071,0.015223771,0.012588569,0.015688467,0.009787265,0.013041014,0.01173176,0.014879852,,
E01015150,0.007376988,0.011090666,0.009847372,0.013597273,0.008889847,0.012649078,0.007803157,0.011724473,0.011387815,0.015052714,0.01076262,0.014238197,0.013948328,0.017205598,0.012504976,0.015844249,0.012301632,0.015912273,0.01082795,0.014033565,0.007374514,0.010768053,0.007374514,0.010768053,,
E01015151,0.010723128,0.01258012,0.011246089,0.012972016,0.010708202,0.012479412,0.010007015,0.011839828,0.013495819,0.015212164,0.013267435,0.015004733,0.013215628,0.01490205,0.013642322,0.015356424,0.012983951,0.014727563,0.012329292,0.013988216,0.011160739,0.012875022,0.011160739,0.012875022,,
E01015152,0.010422636,0.01243134,0.00979024,0.01180363,0.010272032,0.012235529,0.009944352,0.011965852,0.011106091,0.013038347,0.012864189,0.014819554,0.015109444,0.017044632,0.014989818,0.016978807,0.012062215,0.013948908,0.012490396,0.014449506,0.010466918,0.01252283,0.010006637,0.01208305,,
E01015153,0.013197572,0.015414302,0.014343976,0.016476574,0.0133736,0.015598351,0.012710958,0.014872973,0.016394076,0.018383154,0.015940192,0.0180314,0.015682156,0.017699019,0.016684615,0.01858164,0.015657654,0.017695047,0.015405914,0.017405235,0.012756344,0.014907769,0.012319924,0.014494,,
E01015155,0.016638131,0.018925815,0.016649853,0.018828285,0.015174216,0.017323067,0.014071504,0.016198538,0.016898882,0.018968858,0.018344264,0.020257653,0.018402622,0.020197375,0.017597139,0.019420939,0.018792445,0.020720861,0.017026445,0.018838827,0.01390693,0.015916727,0.01460432,0.01657379,,
E01015156,0.009083635,0.011561423,0.010991494,0.013386851,0.011259778,0.013768968,0.008510311,0.011014112,0.011064924,0.013393023,0.013249898,0.015568741,0.013958445,0.016085604,0.015171209,0.017672179,0.012940088,0.015172904,0.011793129,0.013883947,0.008819006,0.011045341,0.009917817,0.012096198,,
E01015157,0.011693849,0.013991053,0.0123078,0.014408987,0.01074771,0.012813601,0.009066432,0.011118716,0.011912273,0.013740442,0.010804473,0.012480946,0.009997721,0.011582273,0.00910211,0.010664369,0.011845209,0.013676618,0.009501868,0.01098526,0.007717374,0.009266208,0.008044741,0.00958209,,
E01015158,0.008926469,0.011247725,0.009487574,0.011711879,0.009251965,0.011396582,0.007958962,0.009979329,0.011166965,0.013019955,0.010898266,0.012697736,0.010383897,0.0121325,0.011169683,0.012956856,0.010578154,0.012457734,0.009715561,0.011469304,0.007251735,0.009100899,0.008577339,0.010376424,,
E01015159,0.007577088,0.010688809,0.009001621,0.012081835,0.009125449,0.01224602,0.006361903,0.009745083,0.011783806,0.014944831,0.011680172,0.014815435,0.011830001,0.014949179,0.011379923,0.014440339,0.009391696,0.012682811,0.009616577,0.01281649,0.007229225,0.010557997,0.010615983,0.013762715,,
E01015160,0.00375764,0.007377574,0.004292547,0.007926909,0.003309384,0.007059472,0.002758786,0.006648923,0.008395598,0.011953829,0.00554171,0.009387728,0.007961673,0.011472098,0.006635035,0.010360982,0.006174276,0.009867625,0.006293735,0.010056843,0.004089902,0.008025743,0.004089902,0.008025743,,
E01015161,0.00639562,0.009481209,0.005848642,0.008965253,0.006312128,0.009503676,0.006749314,0.010000705,0.011882111,0.01501399,0.010251549,0.013496378,0.01075132,0.014001443,0.012135754,0.015277076,0.011526893,0.014678448,0.012106039,0.015346931,0.010101014,0.013453447,0.008932119,0.012348672,,
E01015162,0.006954938,0.010462239,0.010852025,0.014064318,0.008634872,0.011942487,0.010912684,0.014141794,0.012780723,0.015877458,0.010285902,0.013540986,0.01170591,0.014847574,0.012076207,0.015105901,0.010432345,0.013659392,0.010280561,0.013333792,0.009312073,0.012415685,0.006999394,0.010225537,,
E01015163,0.003882956,0.007622117,0.006265283,0.009788659,0.007201164,0.010663628,0.006166961,0.009856035,0.011667878,0.015176551,0.008097823,0.011812546,0.010972143,0.014511325,0.009185068,0.012694063,0.008097823,0.011812546,0.007913482,0.011546549,0.0062484,0.009985042,0.0062484,0.009985042,,
E01015164,0.006434606,0.009004652,0.005427479,0.008056626,0.006720026,0.009172044,0.005393328,0.007896412,0.007982037,0.010251693,0.006974762,0.00927348,0.007771617,0.010067817,0.007664867,0.00997553,0.007159044,0.009463576,0.007112426,0.009510531,0.006285215,0.008720092,0.006285215,0.008720092,,
E01015165,0.005736563,0.008511846,0.005675574,0.008552749,0.005312857,0.008150003,0.004491015,0.007386046,0.008660639,0.011425955,0.008120648,0.010844271,0.006906242,0.009751246,0.006822702,0.009634371,0.005996755,0.008894756,0.006221413,0.00909859,0.004910252,0.007861501,0.004910252,0.007861501,,
E01015166,0.008496121,0.011411016,0.009428653,0.012300457,0.009613363,0.012423663,0.008154482,0.011108744,0.01237445,0.015144476,0.012974411,0.015664622,0.010974225,0.013338168,0.01060061,0.012790329,0.012908794,0.015649346,0.009376863,0.011444497,0.007762712,0.009897231,0.008336422,0.010447487,,
E01015167,0.008545524,0.011161319,0.010068043,0.012895519,0.010505985,0.013253989,0.008307866,0.011160958,0.013691841,0.016235306,0.012436138,0.014968716,0.011800888,0.014269981,0.012962599,0.015385605,0.011647247,0.014302084,0.010556487,0.013013175,0.006807406,0.00943802,0.007702347,0.010291355,,
E01015168,0.008226946,0.010699177,0.010190488,0.01250759,0.008543069,0.010881092,0.007605143,0.009898574,0.011620726,0.013719974,0.010591436,0.012733693,0.0124349,0.014400271,0.011956304,0.014004026,0.011356523,0.013468525,0.011596043,0.013748242,0.008387921,0.010685647,0.009006702,0.01127766,,
E01015169,0.009345434,0.011981362,0.007488778,0.009843437,0.007611074,0.009906216,0.005248049,0.007504032,0.00897208,0.010933302,0.008228333,0.010199871,0.009170931,0.011027318,0.009147787,0.011100295,0.008879602,0.010844594,0.00884306,0.010800478,0.006734099,0.008774822,0.007860402,0.009857009,,
E01015170,0.011122686,0.014068544,0.010244368,0.013171802,0.011685806,0.014458214,0.012327039,0.015052806,0.014497457,0.017028081,0.013998231,0.016567181,0.014810596,0.017221511,0.015791562,0.018204311,0.015312772,0.017793234,0.015114,0.017606913,0.01164649,0.014336242,0.010948383,0.013674063,,
E01015171,0.01017862,0.012764183,0.010857372,0.013346057,0.009322781,0.011862084,0.008568454,0.011190931,0.0116466,0.014033056,0.011011312,0.013382591,0.012446807,0.014699064,0.012913124,0.015160639,0.0116466,0.014033056,0.011232202,0.013541143,0.00885645,0.011275618,0.009508891,0.011898666,,
E01015172,0.009888955,0.012332031,0.010956237,0.01328958,0.010101133,0.0124288,0.007990308,0.010348164,0.011862652,0.014039487,0.010781473,0.012914956,0.012296543,0.014300361,0.013626196,0.015540647,0.012222433,0.014381168,0.011268242,0.013275209,0.007842951,0.009998489,0.008422455,0.010554126,,
E01015173,0.005289514,0.008464186,0.00924201,0.01211994,0.007419614,0.010369419,0.007992251,0.010813069,0.012562698,0.015064416,0.010110437,0.012569146,0.009781725,0.012165732,0.01038568,0.012743905,0.009880048,0.012517277,0.008945947,0.011388228,0.005599073,0.008195358,0.007455014,0.009964133,,
E01015174,0.005422134,0.008316378,0.005347146,0.008202213,0.004740309,0.007591236,0.00505741,0.007914868,0.008552192,0.011225522,0.007125929,0.00996289,0.008603992,0.011352069,0.008979335,0.011613974,0.008039249,0.010736725,0.007642296,0.010211928,0.004529896,0.007256427,0.004529896,0.007256427,,
E01015175,0.008923838,0.011447183,0.008657212,0.011154365,0.007362008,0.009783375,0.007198221,0.009514875,0.011696545,0.013865555,0.010480961,0.012695923,0.01007738,0.01231479,0.012193341,0.014260517,0.010934624,0.013140374,0.010248426,0.012371101,0.007431426,0.009674667,0.010719381,0.012820637,,
