Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015112,0.020628124,0.02009146,0.020392705,0.019677529,0.019740498,0.01910977,0.018808598,0.018473493,0.017181636,0.016619873,0.016730975,0.017152673,0.017255503,0.01630331,0.01630331,0.01630331
E01015113,0.015226703,0.015679141,0.014259818,0.016127288,0.015068299,0.014425121,0.014547767,0.013645662,0.014594298,0.014704036,0.013987686,0.013821997,0.014018238,0.012265241,0.012265241,0.013362889
E01015114,0.015688467,0.014867229,0.017023397,0.016748548,0.014928523,0.015551094,0.015809311,0.014547767,0.015291,0.015842191,0.015194757,0.014532323,0.014095207,0.016251674,0.016251674,0.016251674
E01015115,0.028618489,0.026463768,0.026296652,0.025484699,0.025012838,0.024981996,0.024941242,0.024351275,0.025357154,0.024409981,0.02554163,0.025061379,0.02563371,0.025664549,0.025664549,0.024617677
E01015116,0.015716293,0.014601031,0.015384508,0.015427359,0.015441696,0.015914943,0.015749032,0.015749032,0.016715258,0.017625297,0.017093417,0.017470664,0.018257219,0.016692705,0.016692705,0.015929999
E01015117,0.015084531,0.014511121,0.01483814,0.015446925,0.015230948,0.015857859,0.015137447,0.014742911,0.014790715,0.015441696,0.014911706,0.014752833,0.01485354,0.014568148,0.014568148,0.015270487
E01015118,0.015756727,0.01543767,0.015143215,0.015756727,0.015355842,0.015115473,0.014716171,0.014351608,0.012763606,0.013420882,0.01440872,0.014072697,0.013303475,0.013744335,0.013744335,0.014495246
E01015119,0.012440526,0.012345062,0.011997279,0.012067259,0.012117757,0.011503109,0.011303561,0.011350443,0.011454962,0.01237672,0.012127908,0.011679841,0.011402715,0.011412856,0.011412856,0.01213559
E01015120,0.017845722,0.017864897,0.017128644,0.015941657,0.015891769,0.015179185,0.013540378,0.015896927,0.015614855,0.016953946,0.01679973,0.017342138,0.017535824,0.016253452,0.017482574,0.015582909
E01015121,0.015743957,0.014294945,0.013869683,0.015570423,0.016143018,0.014966199,0.014896729,0.01279847,0.015089343,0.013990709,0.013169848,0.015775406,0.014956869,0.016213701,0.017219104,0.017219104
E01015122,0.015126482,0.015860236,0.015705477,0.015487187,0.016583694,0.015895041,0.016511806,0.016821707,0.016821707,0.014799418,0.013896821,0.013689323,0.013762715,0.013747973,0.013747973,0.013747973
E01015123,0.02168247,0.019898749,0.021406804,0.02269328,0.020960279,0.019731908,0.021165523,0.020758962,0.019729986,0.01973967,0.018856565,0.017884113,0.017075858,0.01727101,0.01727101,0.016626306
E01015124,0.016769569,0.015960584,0.015014599,0.015409515,0.015928692,0.01642084,0.015005855,0.015908363,0.016748548,0.016626306,0.017089576,0.016565664,0.017318798,0.016251674,0.015416059,0.014509456
E01015125,0.014940897,0.014677787,0.014385467,0.01421049,0.013716468,0.014325444,0.014032434,0.014149771,0.015179185,0.01494096,0.015362892,0.015164074,0.014069275,0.016127288,0.016127288,0.015388469
E01015126,0.016852128,0.016421073,0.017376657,0.015831413,0.01578945,0.015916011,0.014406479,0.017076246,0.016263635,0.016397938,0.018240532,0.01564806,0.016230855,0.017954602,0.016501257,0.016501257
E01015127,0.015849516,0.015802387,0.015896927,0.016289324,0.016273374,0.01530185,0.015824016,0.015133942,0.015598866,0.016178666,0.015773884,0.018058933,0.017047546,0.016840299,0.016840299,0.016840299
E01015128,0.013661163,0.012926522,0.012722241,0.012722241,0.012793599,0.012686859,0.013037347,0.014824627,0.012891814,0.011079918,0.013319954,0.013983037,0.014185925,0.013718585,0.013718585,0.013718585
