Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020330,4,8,19,17,11,59
E01020331,3,3,14,18,9,47
E01020332,5,8,15,18,9,55
E01020333,2,3,10,14,5,35
E01020334,5,9,18,20,9,60
E01020335,4,3,11,16,11,45
E01020336,2,1,6,12,8,29
E01020337,4,7,10,12,7,40
E01020338,5,11,21,23,9,69
E01020339,2,4,14,20,8,49
E01020340,4,5,16,19,8,52
E01020341,2,1,6,12,6,28
E01020342,4,5,14,17,6,46
E01032628,2,3,11,16,7,39
E01032657,13,8,9,8,4,42
E01032658,12,12,9,10,5,48
E01033232,2,9,12,6,1,31
E01033233,103,11,11,16,9,151
E01033234,3,7,12,9,3,35
E01033235,2,4,8,8,7,29
E01033236,1,2,6,7,6,22
E07000040,237,357,902,1087,611,3194
E07000041,605,699,934,821,327,3385
E07000042,164,266,610,704,301,2045
E07000043,200,337,740,878,404,2558
E07000044,154,226,611,821,378,2190
E07000045,254,419,961,1164,538,3336
E07000046,142,236,549,724,334,1985
E07000047,107,176,431,572,259,1546
E10000008,1863,2716,5738,6771,3152,20240
E06000026,972,1400,2121,2113,820,7426
E06000027,313,525,1093,1346,643,3919
IMDQ1,601,1052,1465,1547,559,5225
IMDQ2,902,1463,2539,2853,1241,8998
IMDQ3,944,1213,2741,3239,1481,9618
IMDQ4,366,595,1335,1559,756,4612
IMDQ5,335,318,871,1031,576,3131
E02003122,13,22,45,53,27,159
E02003123,24,50,75,79,33,261
E02003124,22,50,71,66,25,235
E02003125,19,34,57,70,24,205
E02003126,26,30,56,75,28,215
E02003127,26,46,74,70,28,244
E02003128,25,55,85,82,33,280
E02003129,13,25,50,50,24,162
E02003130,32,63,101,113,36,345
E02003131,19,40,65,65,30,219
E02003132,21,43,75,75,30,244
E02003133,17,29,53,58,24,181
E02003134,20,43,64,69,22,218
E02003135,26,62,78,64,18,249
E02003136,13,18,50,53,33,167
E02003137,14,16,53,53,26,161
E02003138,15,30,55,40,13,152
E02003139,14,25,49,42,12,142
E02003140,12,20,51,45,21,148
E02003141,26,64,88,82,23,284
E02003142,30,61,95,93,32,311
E02003143,16,34,57,63,25,195
E02003144,117,53,44,37,16,267
E02003145,28,42,61,66,24,221
E02003146,72,61,71,52,16,273
E02003147,32,72,83,77,22,286
E02003148,109,60,60,60,25,314
E02003149,67,77,83,66,20,313
E02003150,56,109,106,113,35,419
E02003151,13,15,45,54,36,164
E02003152,20,26,71,77,35,229
E02003153,14,26,49,50,24,163
E02003154,21,31,62,75,34,223
E02003155,14,23,53,60,33,182
E02003156,23,41,81,76,28,250
E02003157,20,35,64,72,24,214
E02003158,12,23,48,56,32,171
E02003159,17,31,55,60,20,182
E02003161,27,46,64,84,27,248
E02003163,12,25,57,92,55,240
E02003164,15,24,58,73,39,209
E02003165,15,25,65,66,31,202
E02003166,32,52,104,114,44,346
E02003167,24,45,81,111,54,315
E02003168,14,19,52,71,37,193
E02003169,9,11,34,52,35,141
E02003170,20,28,68,107,65,288
E02003171,16,27,60,80,43,225
E02004129,10,15,43,61,34,163
E02004130,14,22,45,49,30,160
E02004131,10,16,39,39,19,122
E02004132,11,16,52,64,27,171
E02004133,17,27,61,69,41,216
E02004134,18,34,76,76,28,231
E02004135,10,12,39,65,37,164
E02004136,12,12,48,57,30,159
