Area,60 to 69,70 to 74,75 to 79,80 to 84,85 and over,Total
E01020241,3,2,3,4,10,22
E01020242,3,2,3,5,6,19
E01020243,2,2,3,2,9,19
E01020244,3,2,3,6,12,27
E01020245,4,3,4,5,15,29
E01020246,2,2,2,2,5,13
E01020247,3,3,4,8,14,31
E01020248,4,3,5,6,11,29
E01020249,3,3,4,6,12,29
E01020250,3,3,5,6,17,34
E01020251,2,3,2,5,9,22
E01020252,2,2,3,4,24,36
E01020253,2,2,2,3,3,11
E01020254,2,2,3,4,13,23
E01020255,2,3,4,4,7,22
E01020256,2,2,3,4,15,27
E01020257,2,2,3,5,10,22
E01020258,4,3,5,7,23,42
E01020259,3,2,4,5,9,22
E01020260,4,3,5,7,24,43
E01020261,3,3,4,5,10,25
E01020262,3,3,4,5,19,35
E01020263,4,5,7,9,18,42
E01020264,3,3,4,8,44,61
E01020265,4,4,5,8,16,36
E01020266,4,3,4,5,14,29
E01020267,4,3,4,6,22,40
E01020268,4,4,6,11,28,53
E01020269,4,4,6,14,41,69
E01020270,3,3,3,5,8,23
E01020271,2,2,3,3,19,29
E01020272,3,2,3,3,9,19
E01020273,3,2,4,5,9,24
E01020274,3,3,3,2,6,17
E01020275,3,3,4,4,8,22
E01020276,3,4,6,7,11,31
E01020277,3,3,4,6,12,29
E01020278,3,3,3,5,3,17
E01020279,4,4,4,5,5,22
E01020280,3,3,3,4,12,25
E01020281,4,3,5,7,15,35
E01020282,3,3,6,7,21,39
E01020283,4,3,5,8,11,31
E01020284,3,2,3,4,11,23
E01020285,2,2,3,4,12,23
E01020286,3,3,4,6,9,26
E01020287,4,3,5,6,16,34
E01020288,4,3,4,5,9,26
E01020289,4,4,5,7,10,31
E01020290,4,4,5,7,21,42
E01020291,4,3,3,3,9,22
E01020292,3,3,5,7,11,29
E01020293,4,4,6,6,12,33
E01020294,3,3,5,10,28,51
E01020295,4,4,4,7,31,49
E01020296,4,4,4,5,10,26
E01020297,3,3,4,6,12,29
E01020298,5,6,8,14,31,64
E01020299,5,5,7,10,19,46
E01020300,4,4,5,10,31,55
E01020301,5,4,4,6,11,30
E01020302,5,4,4,5,15,33
E01020303,4,4,4,7,13,33
E01020304,3,3,4,7,15,33
E01020305,2,2,3,3,11,20
E01020306,2,2,3,2,7,17
E01020307,3,3,4,6,16,31
E01020308,4,4,5,5,12,29
E01020309,4,4,4,4,10,26
E01020310,6,6,8,14,31,65
E01020311,5,5,7,8,16,41
E01020312,5,4,5,7,11,33
E01020313,2,2,3,6,13,27
E01020314,4,4,5,6,16,34
E01020315,3,2,3,7,31,46
E01020316,4,5,5,6,15,35
E01020317,4,3,5,4,18,34
E01020318,3,4,5,6,16,35
E01020319,4,3,5,4,10,26
E01020320,4,4,6,6,14,34
E01020321,4,4,5,8,21,42
E01020322,5,5,6,8,21,44
E01020323,4,3,3,5,10,24
E01020324,4,3,5,7,18,37
E01020325,3,3,4,5,10,25
E01020326,3,4,4,6,16,33
E01020327,3,3,5,9,15,36
E01020328,2,3,3,4,8,20
E01020329,4,3,5,6,18,36
E01020330,3,3,5,9,25,46
E01020331,4,3,4,7,19,36
E01020332,3,3,4,6,23,39
E01020333,4,3,6,7,14,33
E01020334,3,3,5,6,15,32
E01020335,3,4,6,11,33,58
E01020336,4,3,6,7,19,40
E01020337,2,2,3,5,15,28
E01020338,4,4,5,6,14,33
E01020339,4,3,4,5,11,27
E01020340,3,4,3,8,8,26
E01020341,4,4,4,8,15,36
E01020342,3,3,4,4,8,21
E01032628,5,4,6,7,23,44
E01032657,2,1,3,4,9,18
E01032658,2,2,2,4,9,19
E01033232,1,1,1,2,5,9
E01033233,4,4,8,12,33,61
E01033234,2,2,1,2,2,9
E01033235,2,3,5,9,29,47
E01033236,3,3,4,6,18,33
E07000040,273,287,432,635,1684,3311
E07000041,144,136,203,303,877,1662
E07000042,139,132,183,248,635,1336
E07000043,168,172,238,330,823,1730
E07000044,177,165,225,319,750,1635
E07000045,245,237,324,466,1277,2549
E07000046,136,131,171,237,540,1215
E07000047,110,107,141,198,501,1056
E10000008,1391,1367,1916,2734,7086,14494
E06000026,349,331,494,695,1546,3416
E06000027,245,246,354,507,1281,2634
IMDQ1,203,182,267,365,964,1980
IMDQ2,444,431,602,869,2265,4612
IMDQ3,596,573,791,1102,2660,5722
IMDQ4,462,468,670,973,2474,5047
IMDQ5,281,289,435,627,1550,3183
E02003122,13,16,22,32,55,138
E02003123,11,12,22,29,39,114
E02003124,10,9,14,21,41,96
E02003125,9,9,12,14,35,80
E02003126,15,11,13,14,46,99
E02003127,10,10,15,20,37,92
E02003128,13,11,14,21,54,114
E02003129,10,10,18,28,49,114
E02003130,14,13,19,24,47,118
E02003131,12,13,17,19,38,100
E02003132,12,10,16,24,62,124
E02003133,12,12,17,22,39,102
E02003134,8,7,13,16,26,70
E02003135,7,7,9,13,19,55
E02003136,15,17,26,36,94,187
E02003137,12,11,20,30,111,185
E02003138,8,7,10,15,37,77
E02003139,8,7,8,11,14,47
E02003140,12,12,22,30,61,135
E02003141,9,7,11,15,31,73
E02003142,13,11,16,21,52,113
E02003143,12,11,16,21,51,111
E02003144,5,5,7,13,43,74
E02003145,9,8,11,17,55,100
E02003146,6,6,8,13,27,60
E02003147,9,7,11,9,21,57
E02003148,9,8,12,18,32,79
E02003149,8,7,9,11,36,71
E02003150,13,11,17,27,57,125
E02003151,15,17,27,46,97,202
E02003152,17,17,25,33,73,164
E02003153,11,12,20,30,67,141
E02003154,12,13,19,28,45,116
E02003155,10,12,15,25,81,143
E02003156,14,13,16,23,50,117
E02003157,10,8,11,14,27,69
E02003158,10,11,17,24,81,143
E02003159,8,7,10,14,28,66
E02003161,11,8,12,16,54,100
E02003163,20,19,28,42,136,246
E02003164,18,18,30,40,105,210
E02003165,13,11,17,26,65,132
E02003166,17,17,22,29,49,133
E02003167,16,16,28,44,139,243
E02003168,14,16,22,33,60,145
E02003169,18,19,26,36,95,194
E02003170,23,25,33,46,102,228
E02003171,15,16,24,29,84,168
E02004129,13,15,18,22,53,121
E02004130,11,11,21,28,86,157
E02004131,9,8,16,24,56,113
E02004132,17,15,21,23,58,133
E02004133,17,19,27,36,98,197
E02004134,13,12,17,27,55,123
E02004135,20,21,28,40,111,220
E02004136,16,16,26,35,82,174
E02004137,14,14,21,25,68,141
E02004138,18,20,34,53,147,272
E02004139,14,16,25,43,96,194
E02004140,13,15,25,51,148,252
E02004141,12,12,18,23,55,120
E02004142,11,11,16,20,50,108
E02004143,12,13,19,23,55,122
E02004144,13,14,19,33,79,159
E02004145,15,17,28,40,120,219
E02004146,12,11,16,23,45,107
E02004147,10,8,11,19,50,97
E02004148,14,18,27,47,173,280
E02004149,12,11,14,24,62,122
E02004150,7,6,9,13,32,68
E02004151,11,12,18,30,77,150
E02004152,5,5,6,11,48,76
E02004153,9,8,10,11,22,60
E02004154,7,6,10,15,48,85
E02004155,11,10,15,22,67,125
E02004156,9,7,12,19,60,107
E02004157,8,8,10,17,72,115
E02004158,8,7,12,19,53,99
E02004159,14,13,17,21,42,107
E02004160,11,12,19,26,81,149
E02004161,9,8,13,21,50,101
E02004162,9,9,17,20,67,123
E02004163,13,13,22,33,96,176
E02004164,14,13,19,24,50,120
