Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E07000043,226,372,692,745,212,2248
E07000044,191,269,561,737,211,1968
E07000045,289,470,924,1058,299,3039
E07000046,146,226,460,563,166,1561
E07000047,113,184,378,478,136,1289
E10000008,2080,3098,5496,6007,1728,18409
E06000026,1015,1448,1963,1785,424,6635
E06000027,314,509,925,1059,311,3119
IMDQ1,557,918,1164,1110,239,3987
IMDQ2,858,1354,2060,2088,544,6904
IMDQ3,943,1317,2356,2584,731,7931
IMDQ4,613,973,1835,1944,586,5951
IMDQ5,438,492,970,1126,364,3389
E02003122,13,28,47,55,19,161
E02003123,24,48,59,58,15,205
E02003124,23,50,62,53,11,199
E02003125,18,33,45,52,11,160
E02003126,23,33,49,58,15,179
E02003127,23,42,58,47,12,182
E02003128,25,51,70,59,15,219
E02003129,15,24,45,44,13,142
E02003130,29,57,80,86,16,268
E02003131,21,40,56,48,14,180
E02003132,21,45,67,64,14,211
E02003133,22,35,53,53,15,178
E02003134,21,38,52,49,10,170
E02003135,22,64,70,47,8,210
E02003136,17,26,61,57,21,181
E02003137,20,24,63,62,16,185
E02003138,24,48,74,51,9,206
E02003139,18,36,60,46,8,169
E02003140,19,33,68,54,15,189
E02003141,24,60,75,64,11,234
E02003142,26,54,73,68,14,235
E02003143,21,43,57,57,14,191
E02003144,121,54,38,32,8,254
E02003145,32,42,50,50,12,185
E02003146,78,59,65,39,8,250
E02003147,29,62,68,60,10,228
E02003148,98,56,56,47,12,269
E02003149,69,71,71,50,9,271
E02003150,59,104,94,87,16,360
E02003151,17,20,48,57,21,163
E02003152,24,33,70,78,21,226
E02003153,18,34,56,53,14,176
E02003154,18,25,48,51,15,158
E02003155,13,22,46,45,13,139
E02003156,25,49,80,70,16,240
E02003157,18,31,51,51,11,162
E02003158,12,21,38,40,13,124
E02003159,17,26,42,43,9,137
E02003161,22,42,57,65,13,199
E02003163,11,22,49,74,28,184
E02003164,20,28,60,69,22,199
E02003165,16,26,57,53,16,169
E02003166,32,46,72,79,20,249
E02003167,23,39,67,83,21,233
E02003168,15,22,46,58,18,159
E02003169,12,17,38,57,23,148
E02003170,17,27,52,79,30,206
E02003171,17,25,47,60,19,168
E02004129,10,16,37,48,19,129
E02004130,13,27,44,42,15,140
E02004131,11,21,43,39,12,127
E02004132,17,23,62,75,20,196
E02004133,18,32,59,60,22,192
E02004134,19,39,75,68,15,216
E02004135,14,17,48,72,26,177
E02004136,16,18,58,65,20,178
E02004137,8,13,32,46,18,118
E02004138,10,17,38,52,27,145
E02004139,13,19,40,47,20,139
E02004140,8,13,20,38,20,99
E02004141,17,16,43,52,15,143
E02004142,46,45,41,45,14,191
E02004143,13,20,50,54,16,153
E02004144,14,23,49,49,17,153
E02004145,9,11,34,46,20,120
E02004146,16,27,57,54,14,168
E02004147,19,39,59,51,11,179
E02004148,15,21,43,51,23,153
E02004149,123,41,44,47,14,269
E02004150,36,48,54,43,7,188
E02004151,24,47,68,56,15,209
E02004152,111,51,44,26,6,238
E02004153,22,57,74,50,10,212
E02004154,58,66,68,38,8,237
E02004155,20,45,56,57,12,190
E02004156,76,101,81,49,10,318
E02004157,17,44,54,40,10,165
E02004158,24,71,73,51,9,228
E02004159,30,74,95,67,16,281
E02004160,19,37,61,58,14,188
E02004161,26,51,70,55,10,212
E02004162,20,52,66,53,11,201
E02004163,18,32,53,49,16,169
