Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02003158,12,21,37,39,13,121
E02003159,18,26,43,44,8,139
E02003161,25,46,63,72,14,219
E02003163,10,23,49,74,26,181
E02003164,14,21,42,48,15,140
E02003165,13,22,48,45,13,140
E02003166,32,47,74,81,21,255
E02003167,25,42,73,91,22,254
E02003168,11,17,35,45,14,122
E02003169,7,10,22,31,12,81
E02003170,16,26,48,74,27,190
E02003171,16,24,43,55,17,155
E02004129,7,12,28,37,14,99
E02004130,11,22,37,34,11,116
E02004131,7,12,25,23,7,75
E02004132,9,13,36,43,11,112
E02004133,12,23,42,42,15,134
E02004134,13,25,51,48,11,149
E02004135,8,10,27,41,14,100
E02004136,8,10,30,33,9,90
E02004137,5,8,20,28,11,72
E02004138,6,11,24,31,16,88
E02004139,8,12,25,28,11,83
E02004140,4,6,10,19,9,49
E02004141,11,10,25,30,8,84
E02004142,22,22,21,23,7,94
E02004143,7,11,27,29,8,82
E02004144,7,12,26,25,8,79
E02004145,5,6,20,25,10,66
E02004146,12,21,44,41,11,129
E02004147,18,38,56,49,11,172
E02004148,12,16,33,39,15,115
E02004149,58,19,21,22,6,126
E02004150,28,43,48,37,6,162
E02004151,19,36,54,42,11,161
E02004152,85,41,34,20,5,185
E02004153,17,45,56,37,6,161
E02004154,37,43,45,25,5,154
E02004155,18,39,50,52,11,170
E02004156,78,104,83,52,10,327
E02004157,12,29,33,24,6,103
E02004158,22,66,66,47,8,208
E02004159,15,38,50,34,8,145
E02004160,12,27,42,40,9,130
E02004161,25,49,68,54,9,206
E02004162,14,37,46,37,7,141
E02004163,13,24,37,33,10,117
E02004164,9,16,35,47,13,120
